id,city,postal_code,property_type,surface_area,bedrooms,bathrooms,build_year,energy_label,epc_score,garden_area,garage,pool,sale_price,sale_date,created_at
4422,Bruges,8000,house,107.7,3,1,1957,C,461,74,True,False,447636,2022-11-22,2022-11-22
4423,Antwerp,2000,apartment,76.6,2,3,1961,E,99,0,True,False,287400,2017-11-13,2017-11-13
4424,Bruges,8000,house,101.5,3,1,1958,C,158,152,True,True,441192,2020-05-17,2020-05-17
4425,Leuven,3000,house,114.7,3,2,1986,B,299,188,True,False,482052,2015-02-28,2015-02-28
4426,Ghent,9030,house,114.3,3,2,2005,A,371,174,False,False,401564,2018-09-03,2018-09-03
4427,Antwerp,2060,apartment,62.4,2,2,1981,E,440,0,True,False,198788,2017-09-25,2017-09-25
4428,Ghent,9000,apartment,57.8,2,2,1954,A,470,0,False,False,217853,2015-04-30,2015-04-30
4429,Antwerp,2000,house,156.7,4,1,1972,E,457,138,True,False,570321,2015-08-26,2015-08-26
4430,Antwerp,2018,apartment,68.3,2,3,1973,D,313,0,False,False,258958,2018-09-20,2018-09-20
4431,Antwerp,2018,apartment,84.0,2,1,2020,B,367,0,False,False,247390,2017-01-14,2017-01-14
4432,Ghent,9030,house,110.6,3,2,1992,A,240,59,True,False,407696,2018-11-11,2018-11-11
4433,Ghent,9000,house,67.7,2,2,1993,B,241,105,True,False,239782,2016-12-12,2016-12-12
4434,Antwerp,2000,apartment,77.2,2,2,2010,E,171,0,False,False,275722,2020-10-02,2020-10-02
4435,Bruges,8200,apartment,85.2,2,1,1992,C,475,0,True,False,285402,2021-07-04,2021-07-04
4436,Bruges,8000,house,137.6,4,2,1979,B,102,153,True,False,634101,2023-01-15,2023-01-15
4437,Leuven,3000,house,140.7,4,1,2008,D,333,141,True,False,656476,2023-08-18,2023-08-18
4438,Antwerp,2018,apartment,128.5,4,1,2012,B,130,0,False,False,453342,2015-10-25,2015-10-25
4439,Leuven,3000,apartment,130.7,4,1,2008,B,96,0,False,False,473496,2018-01-12,2018-01-12
4440,Antwerp,2018,apartment,51.3,1,1,1969,E,436,0,False,False,151809,2018-07-23,2018-07-23
4441,Leuven,3010,apartment,125.3,4,3,2009,C,199,0,False,False,453039,2015-05-19,2015-05-19
4442,Ghent,9030,apartment,76.1,2,2,1995,C,87,0,True,False,289167,2023-07-06,2023-07-06
4443,Antwerp,2018,house,130.3,4,3,1990,C,276,17,True,False,583722,2022-03-14,2022-03-14
4444,Antwerp,2060,apartment,94.1,3,1,1952,E,498,0,False,False,299551,2024-05-23,2024-05-23
4445,Antwerp,2000,house,129.0,4,1,1963,B,109,200,True,False,527949,2017-04-28,2017-04-28
4446,Leuven,3000,house,86.9,2,1,1960,E,390,145,True,True,340796,2018-01-09,2018-01-09
4447,Antwerp,2000,apartment,96.4,3,1,2020,C,394,0,False,False,368852,2019-07-13,2019-07-13
4448,Bruges,8000,house,92.8,3,2,2016,C,492,95,True,True,384902,2020-01-08,2020-01-08
4449,Ghent,9030,apartment,113.1,3,2,1956,B,400,0,False,False,406638,2021-07-20,2021-07-20
4450,Leuven,3000,house,75.4,2,1,2008,D,455,100,False,False,330546,2023-01-29,2023-01-29
4451,Antwerp,2000,house,82.2,2,1,1963,A,283,232,True,False,311533,2015-08-14,2015-08-14
4452,Antwerp,2060,house,68.8,2,1,1974,B,367,145,True,True,254404,2020-09-30,2020-09-30
4453,Ghent,9000,house,103.6,3,2,2006,D,262,169,True,False,372903,2015-02-26,2015-02-26
4454,Leuven,3000,house,97.5,3,1,1975,D,110,167,True,False,456242,2023-12-18,2023-12-18
4455,Bruges,8200,apartment,106.9,3,1,1984,C,479,0,True,False,332098,2021-12-09,2021-12-09
4456,Ghent,9030,apartment,64.4,2,1,1956,E,411,0,True,False,183494,2021-09-24,2021-09-24
4457,Antwerp,2000,apartment,105.6,3,3,1992,E,463,0,False,False,411717,2019-03-13,2019-03-13
4458,Leuven,3000,apartment,135.3,4,2,1985,C,388,0,False,False,511194,2017-09-05,2017-09-05
4459,Ghent,9000,apartment,104.7,3,1,1992,D,187,0,False,False,392647,2018-10-20,2018-10-20
4460,Ghent,9000,house,104.8,3,1,2000,C,461,83,True,False,376655,2017-02-08,2017-02-08
4461,Bruges,8000,house,122.2,3,1,1992,B,124,214,True,False,394989,2018-12-10,2018-12-10
4462,Ghent,9000,apartment,100.6,3,2,1977,B,497,0,False,False,428557,2022-09-28,2022-09-28
4463,Ghent,9000,house,84.1,2,1,1980,C,171,202,False,False,350289,2023-06-30,2023-06-30
4464,Leuven,3000,apartment,129.6,4,3,1993,D,130,0,True,False,597611,2020-12-10,2020-12-10
4465,Leuven,3010,house,59.9,2,1,2000,D,134,88,False,False,207138,2024-12-06,2024-12-06
4466,Bruges,8200,apartment,66.9,2,2,1995,C,152,0,True,False,244540,2024-02-29,2024-02-29
4467,Antwerp,2000,apartment,109.5,3,2,1997,C,142,0,False,False,442287,2018-01-12,2018-01-12
4468,Ghent,9030,house,94.4,3,2,1989,C,136,55,False,False,314575,2017-02-23,2017-02-23
4469,Leuven,3010,apartment,58.7,2,2,1992,C,441,0,False,False,213747,2024-03-26,2024-03-26
4470,Leuven,3000,apartment,71.3,2,1,1994,D,330,0,False,False,263159,2021-08-03,2021-08-03
4471,Bruges,8200,apartment,78.1,2,1,2012,E,209,0,True,False,233963,2020-01-01,2020-01-01
4472,Leuven,3010,apartment,111.2,3,1,1997,A,263,0,False,False,388731,2016-09-09,2016-09-09
4473,Antwerp,2000,apartment,74.8,2,3,1977,B,461,0,False,False,307102,2021-12-20,2021-12-20
4474,Antwerp,2018,house,122.3,3,1,1992,D,309,207,True,True,506306,2018-03-08,2018-03-08
4475,Ghent,9030,house,95.1,3,3,1993,E,178,54,True,False,303494,2019-01-08,2019-01-08
4476,Ghent,9000,apartment,127.5,4,2,1956,D,374,0,True,False,542973,2023-06-15,2023-06-15
4477,Antwerp,2018,apartment,95.3,3,2,1999,A,274,0,True,False,412930,2024-01-16,2024-01-16
4478,Bruges,8000,house,116.5,3,2,2014,D,143,134,True,False,494263,2020-01-03,2020-01-03
4479,Leuven,3010,house,114.2,3,1,1964,B,85,41,True,False,496309,2022-06-17,2022-06-17
4480,Antwerp,2018,apartment,94.1,3,1,1953,C,323,0,True,False,334408,2018-01-30,2018-01-30
4481,Bruges,8200,house,87.4,2,1,2001,A,129,216,True,False,295773,2019-08-15,2019-08-15
4482,Antwerp,2060,apartment,60.2,2,1,1998,C,129,0,False,False,188406,2019-11-16,2019-11-16
4483,Bruges,8200,house,143.8,4,2,1999,C,465,39,True,False,465496,2019-11-17,2019-11-17
4484,Ghent,9030,house,127.8,4,1,2003,C,395,207,False,False,443922,2022-10-07,2022-10-07
4485,Antwerp,2000,apartment,87.5,3,3,1989,A,291,0,False,False,380442,2017-10-27,2017-10-27
4486,Antwerp,2018,apartment,116.3,3,2,1998,D,193,0,True,False,425575,2015-02-16,2015-02-16
4487,Leuven,3010,apartment,102.4,3,2,1989,D,391,0,False,False,356727,2022-03-12,2022-03-12
4488,Leuven,3000,apartment,78.9,2,2,1996,E,477,0,False,False,259958,2022-04-08,2022-04-08
4489,Bruges,8000,apartment,90.3,3,3,2000,B,479,0,True,False,364097,2017-10-21,2017-10-21
4490,Bruges,8000,apartment,125.3,4,1,1998,B,287,0,False,False,462079,2020-10-21,2020-10-21
4491,Bruges,8000,house,104.6,3,2,2009,D,92,34,True,False,359762,2016-02-18,2016-02-18
4492,Antwerp,2000,house,73.0,2,2,1998,C,98,59,True,False,271472,2015-12-04,2015-12-04
4493,Bruges,8200,apartment,129.4,4,2,2009,D,300,0,False,False,446023,2023-06-10,2023-06-10
4494,Antwerp,2000,apartment,112.0,3,1,2010,E,268,0,False,False,389516,2022-11-26,2022-11-26
4495,Bruges,8200,house,57.3,2,1,1990,C,242,201,True,False,181847,2019-07-21,2019-07-21
4496,Ghent,9030,apartment,71.5,2,1,1955,C,139,0,False,False,205067,2023-10-08,2023-10-08
4497,Bruges,8200,house,133.7,4,1,2017,E,466,73,False,False,426376,2023-05-27,2023-05-27
4498,Antwerp,2018,apartment,69.1,2,2,2022,B,452,0,False,False,270160,2019-07-11,2019-07-11
4499,Bruges,8000,apartment,102.6,3,1,1990,C,454,0,True,False,366149,2018-10-29,2018-10-29
4500,Bruges,8200,apartment,43.1,1,1,1981,D,118,0,True,False,121166,2019-04-06,2019-04-06
4501,Ghent,9000,apartment,77.2,2,1,1980,C,318,0,False,False,244875,2016-11-07,2016-11-07
4502,Leuven,3000,house,102.7,3,2,1984,D,119,180,False,False,363687,2016-09-02,2016-09-02
4503,Leuven,3000,house,110.1,3,1,1950,A,337,120,True,False,491144,2015-01-27,2015-01-27
4504,Leuven,3000,house,111.6,3,3,1951,C,473,105,True,False,522274,2017-03-14,2017-03-14
4505,Antwerp,2060,apartment,116.2,3,3,1976,D,95,0,False,False,358810,2017-12-26,2017-12-26
4506,Leuven,3010,house,103.4,3,3,2008,B,497,0,True,False,397801,2015-08-14,2015-08-14
4507,Ghent,9000,house,102.9,3,1,2006,D,311,146,True,True,391189,2017-03-01,2017-03-01
4508,Antwerp,2060,apartment,93.0,3,1,2020,A,297,0,False,False,318295,2017-01-05,2017-01-05
4509,Bruges,8200,apartment,51.6,1,2,2014,E,343,0,False,False,142854,2022-05-28,2022-05-28
4510,Ghent,9030,apartment,107.9,3,2,1994,B,404,0,True,False,384055,2023-11-16,2023-11-16
4511,Leuven,3010,apartment,105.9,3,1,2013,D,182,0,True,False,381478,2023-09-18,2023-09-18
4512,Antwerp,2018,apartment,86.6,2,2,1952,D,465,0,False,False,289565,2023-08-31,2023-08-31
4513,Ghent,9030,house,65.7,2,2,1952,A,139,124,True,True,267012,2021-05-10,2021-05-10
4514,Antwerp,2000,apartment,86.7,2,1,1966,D,382,0,False,False,310969,2021-08-04,2021-08-04
4515,Leuven,3000,house,40.0,1,2,1975,B,186,80,True,False,149389,2016-09-05,2016-09-05
4516,Leuven,3000,apartment,103.2,3,2,1964,C,449,0,True,False,466094,2023-06-04,2023-06-04
4517,Antwerp,2000,apartment,80.9,2,2,2015,B,463,0,True,False,383573,2023-03-13,2023-03-13
4518,Leuven,3000,apartment,49.5,1,1,2021,B,438,0,False,False,180687,2020-09-07,2020-09-07
4519,Bruges,8000,apartment,75.9,2,3,2022,C,195,0,False,False,252292,2016-01-30,2016-01-30
4520,Bruges,8200,house,123.8,4,1,1950,A,428,0,True,True,504667,2022-09-15,2022-09-15
4521,Antwerp,2060,apartment,95.3,3,2,1968,B,346,0,False,False,338926,2017-11-25,2017-11-25
4522,Leuven,3010,house,80.0,2,1,1985,D,331,66,True,False,265622,2020-10-24,2020-10-24
4523,Antwerp,2018,apartment,86.4,2,2,2022,E,474,0,False,False,294480,2024-09-14,2024-09-14
4524,Bruges,8000,apartment,78.9,2,1,1969,B,414,0,False,False,313021,2024-05-26,2024-05-26
4525,Ghent,9000,apartment,140.9,4,1,1991,B,461,0,True,False,627277,2019-08-22,2019-08-22
4526,Leuven,3000,apartment,95.0,3,2,1980,A,470,0,False,False,400366,2021-10-27,2021-10-27
4527,Bruges,8200,apartment,93.1,3,3,1961,E,436,0,False,False,239591,2016-04-27,2016-04-27
4528,Ghent,9000,house,68.6,2,2,1990,B,436,65,True,False,260673,2017-03-13,2017-03-13
4529,Bruges,8000,apartment,135.4,4,1,2008,C,211,0,False,False,457129,2023-10-25,2023-10-25
4530,Antwerp,2000,apartment,97.1,3,1,1952,B,341,0,False,False,406010,2021-10-15,2021-10-15
4531,Bruges,8200,apartment,112.1,3,3,2004,C,448,0,False,False,355246,2015-05-29,2015-05-29
4532,Antwerp,2000,house,40.0,1,1,1998,C,274,257,True,False,155169,2020-08-27,2020-08-27
4533,Antwerp,2018,apartment,109.4,3,2,1980,C,469,0,False,False,440460,2024-05-04,2024-05-04
4534,Antwerp,2018,house,99.7,3,1,2003,B,364,0,True,False,392143,2024-09-11,2024-09-11
4535,Antwerp,2000,house,92.9,3,3,1965,B,213,0,True,False,377716,2015-12-24,2015-12-24
4536,Antwerp,2000,house,58.5,2,1,2019,C,312,201,True,False,230702,2018-08-13,2018-08-13
4537,Bruges,8200,house,110.5,3,1,2008,C,298,121,True,False,418497,2023-08-08,2023-08-08
4538,Bruges,8000,house,127.9,4,2,1997,B,329,50,True,False,516101,2018-12-24,2018-12-24
4539,Antwerp,2018,apartment,94.0,3,1,2014,C,353,0,False,False,366462,2021-08-13,2021-08-13
4540,Antwerp,2018,apartment,94.2,3,2,1951,A,370,0,False,False,357978,2021-02-20,2021-02-20
4541,Bruges,8200,house,94.6,3,2,1972,E,172,176,False,True,326278,2023-03-18,2023-03-18
4542,Ghent,9000,apartment,96.2,3,1,2017,C,424,0,True,False,399682,2022-10-08,2022-10-08
4543,Bruges,8200,apartment,100.2,3,3,2004,C,85,0,True,False,294999,2017-03-29,2017-03-29
4544,Ghent,9000,house,128.2,4,1,1960,B,271,113,False,True,525695,2023-08-06,2023-08-06
4545,Leuven,3000,house,80.2,2,1,1965,A,426,122,True,False,330781,2017-12-29,2017-12-29
4546,Leuven,3000,house,81.6,2,1,1967,B,489,134,True,True,395302,2024-12-13,2024-12-13
4547,Antwerp,2018,house,81.9,2,1,1951,D,477,69,True,False,304643,2020-10-25,2020-10-25
4548,Ghent,9030,house,114.7,3,3,1985,B,180,13,True,True,449632,2015-09-08,2015-09-08
4549,Antwerp,2000,apartment,135.8,4,2,1957,D,254,0,True,False,552238,2019-09-20,2019-09-20
4550,Antwerp,2018,apartment,77.1,2,1,2017,E,337,0,True,False,218562,2017-04-18,2017-04-18
4551,Antwerp,2000,house,86.7,2,2,1962,C,241,83,True,False,408243,2023-11-04,2023-11-04
4552,Leuven,3010,house,121.5,3,3,1971,D,324,122,False,False,515724,2019-01-31,2019-01-31
4553,Ghent,9030,apartment,112.2,3,1,1968,A,172,0,True,False,430295,2022-06-06,2022-06-06
4554,Bruges,8200,house,66.6,2,1,1971,D,145,107,True,False,178163,2016-02-12,2016-02-12
4555,Ghent,9030,house,91.7,3,1,1982,C,498,113,True,False,323495,2018-04-04,2018-04-04
4556,Bruges,8000,apartment,111.8,3,1,1974,C,435,0,False,False,423104,2022-06-19,2022-06-19
4557,Bruges,8200,apartment,91.4,3,2,2012,D,161,0,False,False,287769,2021-12-01,2021-12-01
4558,Bruges,8000,house,96.4,3,1,1986,D,91,203,True,False,375761,2021-03-07,2021-03-07
4559,Antwerp,2000,house,40.0,1,3,1986,C,390,146,True,False,172613,2016-04-12,2016-04-12
4560,Bruges,8000,house,44.6,1,1,1967,C,146,163,True,False,122881,2015-06-28,2015-06-28
4561,Bruges,8200,house,73.9,2,1,2021,C,244,134,False,False,277028,2024-03-14,2024-03-14
4562,Ghent,9000,apartment,115.7,3,2,1987,B,245,0,False,False,520419,2023-01-09,2023-01-09
4563,Antwerp,2060,house,105.8,3,1,1996,A,109,173,False,False,366490,2017-07-23,2017-07-23
4564,Antwerp,2000,house,64.9,2,1,1994,C,342,265,False,False,307858,2022-02-14,2022-02-14
4565,Antwerp,2060,house,131.4,4,2,1991,D,404,50,False,False,545484,2022-04-06,2022-04-06
4566,Bruges,8200,house,145.3,4,1,1999,D,452,129,True,True,579829,2022-08-21,2022-08-21
4567,Bruges,8000,apartment,109.1,3,1,2020,D,434,0,True,False,368928,2020-09-07,2020-09-07
4568,Bruges,8000,house,60.3,2,3,1999,B,267,144,True,False,218923,2016-09-15,2016-09-15
4569,Antwerp,2000,house,40.3,1,1,1967,B,373,182,False,True,190795,2023-02-19,2023-02-19
4570,Leuven,3010,house,100.6,3,3,2020,D,409,160,True,False,445437,2023-09-05,2023-09-05
4571,Leuven,3000,apartment,142.1,4,1,1990,E,193,0,False,False,553948,2021-01-25,2021-01-25
4572,Ghent,9030,house,107.6,3,1,1965,D,93,295,True,False,346269,2019-05-12,2019-05-12
4573,Antwerp,2018,apartment,90.2,3,2,1994,A,229,0,True,False,355946,2018-10-14,2018-10-14
4574,Antwerp,2018,apartment,92.6,3,1,2011,C,418,0,False,False,295229,2017-01-28,2017-01-28
4575,Leuven,3000,apartment,93.0,3,1,1985,D,220,0,True,False,327383,2020-04-13,2020-04-13
4576,Ghent,9000,apartment,48.3,1,3,1970,D,324,0,False,False,155144,2020-12-16,2020-12-16
4577,Antwerp,2060,apartment,96.0,3,2,1971,C,367,0,True,False,290704,2016-06-23,2016-06-23
4578,Leuven,3000,apartment,75.8,2,1,2008,C,456,0,False,False,247495,2017-02-17,2017-02-17
4579,Antwerp,2018,house,101.6,3,1,1964,B,315,175,True,False,414369,2018-09-19,2018-09-19
4580,Ghent,9000,apartment,111.8,3,1,2004,A,183,0,False,False,448061,2023-05-28,2023-05-28
4581,Bruges,8200,apartment,91.8,3,1,1990,C,302,0,False,False,267271,2021-12-15,2021-12-15
4582,Antwerp,2018,apartment,46.6,1,1,1951,B,499,0,False,False,156272,2016-03-22,2016-03-22
4583,Antwerp,2000,house,101.7,3,1,1976,D,212,67,True,False,415477,2024-02-06,2024-02-06
4584,Leuven,3000,house,134.2,4,1,1978,B,89,184,False,False,598346,2016-05-18,2016-05-18
4585,Bruges,8200,apartment,69.4,2,2,2018,B,391,0,False,False,264738,2024-08-10,2024-08-10
4586,Ghent,9030,apartment,87.0,2,3,1973,C,243,0,False,False,334960,2023-02-11,2023-02-11
4587,Antwerp,2000,apartment,124.6,4,2,1952,B,372,0,False,False,481611,2017-01-10,2017-01-10
4588,Bruges,8200,house,102.4,3,1,2006,B,280,63,True,False,366021,2021-07-22,2021-07-22
4589,Bruges,8200,apartment,101.0,3,2,1975,C,333,0,False,False,347270,2024-12-09,2024-12-09
4590,Ghent,9000,apartment,69.9,2,2,1967,D,413,0,True,False,247514,2017-03-18,2017-03-18
4591,Leuven,3010,apartment,100.2,3,1,1973,C,240,0,True,False,364542,2018-11-16,2018-11-16
4592,Bruges,8200,apartment,60.5,2,1,1996,B,255,0,False,False,168583,2017-08-24,2017-08-24
4593,Leuven,3000,apartment,57.1,2,1,2018,C,128,0,False,False,189235,2020-02-08,2020-02-08
4594,Bruges,8200,house,57.2,2,3,1976,C,231,67,False,False,200316,2021-03-16,2021-03-16
4595,Ghent,9000,house,101.4,3,1,1996,B,203,162,False,False,406218,2023-01-07,2023-01-07
4596,Antwerp,2000,apartment,127.9,4,1,1993,C,209,0,False,False,502960,2022-10-22,2022-10-22
4597,Ghent,9000,apartment,105.9,3,2,2012,A,405,0,False,False,440510,2020-09-16,2020-09-16
4598,Bruges,8000,apartment,77.9,2,1,2022,B,383,0,True,False,307055,2023-07-03,2023-07-03
4599,Antwerp,2060,apartment,145.2,4,1,1984,C,87,0,False,False,496271,2020-04-17,2020-04-17
4600,Antwerp,2018,apartment,76.0,2,3,2018,B,271,0,True,False,276402,2016-05-31,2016-05-31
4601,Leuven,3000,house,140.2,4,2,2016,C,210,169,True,False,722185,2021-01-13,2021-01-13
4602,Antwerp,2000,apartment,62.5,2,1,1975,C,266,0,False,False,217380,2019-09-18,2019-09-18
4603,Bruges,8200,house,122.0,3,2,1974,E,240,13,True,False,412444,2021-01-03,2021-01-03
4604,Bruges,8000,house,85.4,2,1,2010,C,141,18,True,False,313764,2024-08-21,2024-08-21
4605,Ghent,9000,apartment,104.5,3,2,1980,D,184,0,True,False,415796,2021-08-21,2021-08-21
4606,Antwerp,2018,apartment,49.7,1,2,2006,C,405,0,False,False,167294,2018-05-18,2018-05-18
4607,Leuven,3010,house,91.9,3,3,2000,B,357,225,True,False,405860,2020-05-08,2020-05-08
4608,Ghent,9000,apartment,84.0,2,2,1972,A,193,0,True,False,324109,2019-07-01,2019-07-01
4609,Bruges,8200,apartment,124.3,4,3,1984,D,469,0,True,False,460234,2022-05-04,2022-05-04
4610,Leuven,3010,house,73.5,2,1,1970,D,315,0,False,False,229775,2016-03-02,2016-03-02
4611,Ghent,9030,apartment,87.9,3,3,2009,B,276,0,False,False,306895,2016-10-14,2016-10-14
4612,Ghent,9000,house,103.1,3,2,1995,E,195,124,True,False,377077,2019-11-11,2019-11-11
4613,Bruges,8200,apartment,75.0,2,2,1981,B,403,0,False,False,284684,2023-07-20,2023-07-20
4614,Antwerp,2060,apartment,84.2,2,2,1973,D,96,0,False,False,248486,2016-01-13,2016-01-13
4615,Leuven,3000,apartment,98.3,3,1,2001,C,180,0,False,False,407566,2022-11-29,2022-11-29
4616,Antwerp,2060,house,122.9,4,1,2003,C,412,53,True,False,428538,2015-08-17,2015-08-17
4617,Bruges,8200,house,135.5,4,1,2007,B,147,188,True,False,552412,2024-07-26,2024-07-26
4618,Bruges,8200,house,117.1,3,1,1987,A,165,229,True,False,475446,2023-07-29,2023-07-29
4619,Leuven,3010,house,73.8,2,3,1962,D,480,16,False,False,230428,2015-03-05,2015-03-05
4620,Leuven,3010,apartment,114.8,3,2,1961,C,219,0,False,False,392416,2019-06-10,2019-06-10
4621,Bruges,8200,house,66.5,2,1,1979,B,217,211,False,False,218769,2021-12-01,2021-12-01
4622,Antwerp,2060,apartment,79.0,2,1,2008,A,477,0,False,False,221903,2015-05-29,2015-05-29
4623,Antwerp,2060,apartment,64.0,2,3,1965,A,398,0,False,False,247064,2022-02-24,2022-02-24
4624,Bruges,8200,house,91.5,3,2,1986,D,134,44,True,False,319866,2022-09-23,2022-09-23
4625,Bruges,8200,house,83.0,2,1,2017,D,452,171,True,False,233553,2016-09-30,2016-09-30
4626,Antwerp,2060,apartment,98.7,3,3,1985,D,450,0,True,False,371954,2017-01-08,2017-01-08
4627,Leuven,3000,apartment,109.4,3,1,2021,A,97,0,True,False,487042,2016-02-16,2016-02-16
4628,Leuven,3010,house,96.8,3,3,1950,A,341,198,True,False,503303,2024-02-16,2024-02-16
4629,Leuven,3010,apartment,84.4,2,1,1986,C,284,0,False,False,328704,2023-08-05,2023-08-05
4630,Ghent,9030,apartment,64.8,2,3,1950,A,238,0,False,False,220618,2023-09-21,2023-09-21
4631,Antwerp,2060,apartment,101.1,3,1,2010,A,124,0,True,False,352583,2023-05-27,2023-05-27
4632,Ghent,9000,apartment,93.6,3,2,1993,B,386,0,True,False,410016,2023-05-16,2023-05-16
4633,Leuven,3000,house,119.9,3,3,1985,D,317,165,True,False,541122,2020-01-27,2020-01-27
4634,Antwerp,2060,apartment,133.5,4,2,2007,D,419,0,True,False,414068,2017-06-14,2017-06-14
4635,Bruges,8200,apartment,102.1,3,2,1960,D,401,0,False,False,309686,2019-08-20,2019-08-20
4636,Bruges,8000,house,78.0,2,1,2000,B,83,110,True,False,301795,2019-10-09,2019-10-09
4637,Leuven,3000,apartment,83.8,2,1,1989,A,200,0,False,False,258096,2015-07-30,2015-07-30
4638,Antwerp,2000,house,76.9,2,2,1951,E,384,43,True,False,290348,2022-12-15,2022-12-15
4639,Bruges,8200,apartment,105.1,3,1,1989,A,438,0,True,False,349440,2017-08-24,2017-08-24
4640,Antwerp,2060,apartment,40.0,1,3,1975,D,482,0,False,False,135315,2024-02-07,2024-02-07
4641,Bruges,8000,apartment,107.0,3,1,1976,A,416,0,False,False,330668,2019-04-20,2019-04-20
4642,Bruges,8200,apartment,92.9,3,1,1953,B,497,0,True,False,283822,2020-04-26,2020-04-26
4643,Antwerp,2018,house,94.0,3,1,1963,B,168,35,False,False,322558,2017-02-10,2017-02-10
4644,Leuven,3000,house,62.0,2,3,1996,C,280,125,True,True,312286,2024-05-10,2024-05-10
4645,Bruges,8000,house,79.8,2,2,1968,C,262,195,True,False,318798,2022-08-13,2022-08-13
4646,Bruges,8200,house,107.5,3,1,1975,B,140,0,False,False,358572,2020-02-18,2020-02-18
4647,Antwerp,2018,apartment,150.6,4,3,2012,B,293,0,False,False,619782,2018-04-06,2018-04-06
4648,Ghent,9000,apartment,96.4,3,1,1999,C,190,0,True,False,358909,2020-02-07,2020-02-07
4649,Ghent,9030,house,84.7,2,1,1987,C,145,175,True,False,254360,2017-07-17,2017-07-17
4650,Antwerp,2000,apartment,124.7,4,2,1961,E,483,0,False,False,530155,2024-06-30,2024-06-30
4651,Bruges,8200,apartment,98.6,3,2,1972,A,263,0,False,False,328296,2020-04-25,2020-04-25
4652,Leuven,3000,apartment,136.8,4,2,2000,A,305,0,True,False,567281,2019-03-25,2019-03-25
4653,Antwerp,2060,apartment,98.7,3,1,1987,C,422,0,False,False,309376,2019-10-02,2019-10-02
4654,Leuven,3010,apartment,106.5,3,2,1989,C,210,0,False,False,414496,2024-04-23,2024-04-23
4655,Leuven,3000,house,62.0,2,1,1975,A,198,226,False,False,309020,2023-12-08,2023-12-08
4656,Ghent,9000,apartment,122.6,4,3,1969,D,254,0,True,False,536014,2017-12-14,2017-12-14
4657,Leuven,3010,apartment,124.2,4,2,1953,E,451,0,False,False,456327,2023-12-25,2023-12-25
4658,Ghent,9000,house,68.8,2,1,1955,C,484,248,True,False,236488,2015-09-06,2015-09-06
4659,Bruges,8200,house,143.1,4,1,1961,B,479,156,False,False,477704,2016-11-25,2016-11-25
4660,Ghent,9030,apartment,83.7,2,2,1960,B,395,0,True,False,262277,2016-11-24,2016-11-24
4661,Bruges,8200,apartment,75.9,2,1,1968,B,233,0,False,False,218579,2018-10-23,2018-10-23
4662,Antwerp,2000,apartment,83.6,2,2,2018,C,98,0,False,False,284211,2015-09-09,2015-09-09
4663,Antwerp,2000,apartment,113.8,3,1,1985,D,478,0,False,False,364793,2018-03-03,2018-03-03
4664,Leuven,3010,house,105.6,3,2,1987,B,184,0,True,False,427693,2024-12-28,2024-12-28
4665,Ghent,9030,house,95.6,3,3,2012,A,287,0,True,True,421561,2022-03-13,2022-03-13
4666,Ghent,9030,apartment,95.1,3,2,1965,E,281,0,False,False,297601,2023-04-01,2023-04-01
4667,Antwerp,2060,house,69.7,2,2,1995,A,84,170,True,False,273965,2017-11-28,2017-11-28
4668,Ghent,9000,house,120.2,3,3,1975,E,396,146,False,False,491219,2020-10-26,2020-10-26
4669,Bruges,8000,apartment,94.0,3,3,1979,B,154,0,False,False,376008,2020-10-19,2020-10-19
4670,Antwerp,2060,apartment,87.7,3,1,2017,B,437,0,False,False,306651,2024-07-20,2024-07-20
4671,Ghent,9030,house,104.5,3,2,1960,B,271,130,True,False,484194,2021-02-19,2021-02-19
4672,Antwerp,2018,apartment,76.3,2,1,1989,B,250,0,True,False,241073,2015-08-28,2015-08-28
4673,Antwerp,2000,house,68.1,2,2,2021,B,175,270,True,False,280654,2021-11-13,2021-11-13
4674,Leuven,3010,apartment,120.1,3,1,1973,B,174,0,False,False,419351,2021-03-10,2021-03-10
4675,Ghent,9030,house,58.4,2,2,1968,A,479,114,True,True,271320,2023-12-29,2023-12-29
4676,Ghent,9000,house,95.8,3,1,1954,B,449,219,True,False,437407,2023-07-27,2023-07-27
4677,Leuven,3010,apartment,77.5,2,2,1989,C,445,0,True,False,306451,2022-12-09,2022-12-09
4678,Leuven,3010,house,99.2,3,1,2018,D,146,0,True,True,318901,2015-11-12,2015-11-12
4679,Leuven,3000,apartment,75.9,2,3,1965,D,325,0,False,False,323464,2023-04-11,2023-04-11
4680,Antwerp,2018,house,57.8,2,2,1984,B,142,92,False,False,227713,2022-06-29,2022-06-29
4681,Leuven,3000,house,150.0,4,1,2004,B,319,165,True,False,688745,2018-04-28,2018-04-28
4682,Bruges,8000,apartment,99.0,3,2,1991,A,233,0,True,False,396156,2022-02-24,2022-02-24
4683,Bruges,8000,apartment,82.6,2,1,1957,D,249,0,True,False,251926,2015-11-30,2015-11-30
4684,Leuven,3000,apartment,46.5,1,1,2011,B,471,0,True,False,165716,2015-12-10,2015-12-10
4685,Antwerp,2018,house,89.9,3,2,2019,C,102,270,True,False,319018,2015-08-09,2015-08-09
4686,Leuven,3010,apartment,119.0,3,2,1964,B,491,0,False,False,464852,2021-07-15,2021-07-15
